"","n","algo_title","problem_num","answer_percent"
"382",7,"그리디 알고리즘","515","93.750%"
"383",7,"그리디 알고리즘","515","93.750%"
"384",7,"그리디 알고리즘","515","53.571%"
"385",7,"그리디 알고리즘","515","51.724%"
"386",7,"그리디 알고리즘","515","62.500%"
"387",7,"그리디 알고리즘","515","30.435%"
"388",7,"그리디 알고리즘","515","63.636%"
"389",7,"그리디 알고리즘","515","35.897%"
"390",7,"그리디 알고리즘","515","31.818%"
"391",7,"그리디 알고리즘","515","60.870%"
"392",7,"그리디 알고리즘","515","82.353%"
"393",7,"그리디 알고리즘","515","70.000%"
"394",7,"그리디 알고리즘","515","50.000%"
"395",7,"그리디 알고리즘","515","59.091%"
"396",7,"그리디 알고리즘","515","100.000%"
"397",7,"그리디 알고리즘","515","30.233%"
"398",7,"그리디 알고리즘","515","56.522%"
"399",7,"그리디 알고리즘","515","37.143%"
"400",7,"그리디 알고리즘","515","72.222%"
"401",7,"그리디 알고리즘","515","100.000%"
"402",7,"그리디 알고리즘","515","52.000%"
"403",7,"그리디 알고리즘","515","23.214%"
"404",7,"그리디 알고리즘","515","68.421%"
"405",7,"그리디 알고리즘","515","92.857%"
"406",7,"그리디 알고리즘","515","76.471%"
"407",7,"그리디 알고리즘","515","30.952%"
"408",7,"그리디 알고리즘","515","56.522%"
"409",7,"그리디 알고리즘","515","37.143%"
"410",7,"그리디 알고리즘","515","86.667%"
"411",7,"그리디 알고리즘","515","38.710%"
"412",7,"그리디 알고리즘","515","31.579%"
"413",7,"그리디 알고리즘","515","50.000%"
"414",7,"그리디 알고리즘","515","75.000%"
"415",7,"그리디 알고리즘","515","26.087%"
"416",7,"그리디 알고리즘","515","70.588%"
"417",7,"그리디 알고리즘","515","54.545%"
"418",7,"그리디 알고리즘","515","19.643%"
"419",7,"그리디 알고리즘","515","44.000%"
"420",7,"그리디 알고리즘","515","61.111%"
"421",7,"그리디 알고리즘","515","37.931%"
"422",7,"그리디 알고리즘","515","100.000%"
"423",7,"그리디 알고리즘","515","57.895%"
"424",7,"그리디 알고리즘","515","40.741%"
"425",7,"그리디 알고리즘","515","55.000%"
"426",7,"그리디 알고리즘","515","55.000%"
"427",7,"그리디 알고리즘","515","78.571%"
"428",7,"그리디 알고리즘","515","39.286%"
"429",7,"그리디 알고리즘","515","100.000%"
"430",7,"그리디 알고리즘","515","34.483%"
"431",7,"그리디 알고리즘","515","66.667%"
"432",7,"그리디 알고리즘","515","55.556%"
"433",7,"그리디 알고리즘","515","55.556%"
